meas_id,lot_id,wafer_id,die_id,via_id,via_type,layer,resistance_ohm,continuity_pass,mean_humidity_pct,anneal_temp_c,meas_timestamp
1536,LOT002,LOT002-W03,14,7,copper,M3,1.4259,True,37.44,402.32,2024-03-01T19:48:00
1537,LOT002,LOT002-W03,14,8,copper,M4,1.6709,True,37.44,402.32,2024-03-01T19:48:30
1538,LOT002,LOT002-W03,14,9,copper,M1,0.7885,True,37.44,402.32,2024-03-01T19:49:00
1539,LOT002,LOT002-W03,14,10,tungsten,M4,2.2134,True,37.44,402.32,2024-03-01T19:49:30
1540,LOT002,LOT002-W03,15,1,tungsten,M3,1.8637,True,37.44,402.32,2024-03-01T19:50:00
1541,LOT002,LOT002-W03,15,2,copper,M1,0.7212,True,37.44,402.32,2024-03-01T19:50:30
1542,LOT002,LOT002-W03,15,3,copper,M3,1.3246,True,37.44,402.32,2024-03-01T19:51:00
1543,LOT002,LOT002-W03,15,4,copper,M1,0.7906,True,37.44,402.32,2024-03-01T19:51:30
1544,LOT002,LOT002-W03,15,5,tungsten,M3,1.7549,True,37.44,402.32,2024-03-01T19:52:00
1545,LOT002,LOT002-W03,15,6,copper,M4,1.6206,True,37.44,402.32,2024-03-01T19:52:30
1546,LOT002,LOT002-W03,15,7,tungsten,M1,0.982,True,37.44,402.32,2024-03-01T19:53:00
1547,LOT002,LOT002-W03,15,8,copper,M3,1.464,True,37.44,402.32,2024-03-01T19:53:30
1548,LOT002,LOT002-W03,15,9,copper,M2,1.0529,True,37.44,402.32,2024-03-01T19:54:00
1549,LOT002,LOT002-W03,15,10,tungsten,M2,1.4315,True,37.44,402.32,2024-03-01T19:54:30
1550,LOT002,LOT002-W03,16,1,copper,M3,1.4819,True,37.44,402.32,2024-03-01T19:55:00
1551,LOT002,LOT002-W03,16,2,tungsten,M2,1.3699,True,37.44,402.32,2024-03-01T19:55:30
1552,LOT002,LOT002-W03,16,3,copper,M4,1.6483,True,37.44,402.32,2024-03-01T19:56:00
1553,LOT002,LOT002-W03,16,4,copper,M2,1.1051,True,37.44,402.32,2024-03-01T19:56:30
1554,LOT002,LOT002-W03,16,5,tungsten,M3,1.7163,True,37.44,402.32,2024-03-01T19:57:00
1555,LOT002,LOT002-W03,16,6,copper,M2,1.1593,True,37.44,402.32,2024-03-01T19:57:30
1556,LOT002,LOT002-W03,16,7,copper,M3,1.3772,True,37.44,402.32,2024-03-01T19:58:00
1557,LOT002,LOT002-W03,16,8,copper,M1,0.7337,True,37.44,402.32,2024-03-01T19:58:30
1558,LOT002,LOT002-W03,16,9,copper,M4,1.7071,True,37.44,402.32,2024-03-01T19:59:00
1559,LOT002,LOT002-W03,16,10,tungsten,M2,1.3609,True,37.44,402.32,2024-03-01T19:59:30
1560,LOT002,LOT002-W03,17,1,tungsten,M4,2.205,True,37.44,402.32,2024-03-01T20:00:00
1561,LOT002,LOT002-W03,17,2,tungsten,M1,1.006,True,37.44,402.32,2024-03-01T20:00:30
1562,LOT002,LOT002-W03,17,3,copper,M3,1.3408,True,37.44,402.32,2024-03-01T20:01:00
1563,LOT002,LOT002-W03,17,4,copper,M1,0.8106,True,37.44,402.32,2024-03-01T20:01:30
1564,LOT002,LOT002-W03,17,5,tungsten,M4,2.1732,True,37.44,402.32,2024-03-01T20:02:00
1565,LOT002,LOT002-W03,17,6,copper,M4,1.5436,True,37.44,402.32,2024-03-01T20:02:30
1566,LOT002,LOT002-W03,17,7,tungsten,M4,2.2207,True,37.44,402.32,2024-03-01T20:03:00
1567,LOT002,LOT002-W03,17,8,copper,M1,0.8203,True,37.44,402.32,2024-03-01T20:03:30
1568,LOT002,LOT002-W03,17,9,tungsten,M1,1.0397,True,37.44,402.32,2024-03-01T20:04:00
1569,LOT002,LOT002-W03,17,10,copper,M3,1.3312,True,37.44,402.32,2024-03-01T20:04:30
1570,LOT002,LOT002-W03,18,1,tungsten,M2,1.4618,True,37.44,402.32,2024-03-01T20:05:00
1571,LOT002,LOT002-W03,18,2,tungsten,M2,1.2603,True,37.44,402.32,2024-03-01T20:05:30
1572,LOT002,LOT002-W03,18,3,tungsten,M4,2.0094,True,37.44,402.32,2024-03-01T20:06:00
1573,LOT002,LOT002-W03,18,4,tungsten,M3,1.9093,True,37.44,402.32,2024-03-01T20:06:30
1574,LOT002,LOT002-W03,18,5,tungsten,M1,1.0707,True,37.44,402.32,2024-03-01T20:07:00
1575,LOT002,LOT002-W03,18,6,copper,M3,1.3143,True,37.44,402.32,2024-03-01T20:07:30
1576,LOT002,LOT002-W03,18,7,tungsten,M2,1.2916,True,37.44,402.32,2024-03-01T20:08:00
1577,LOT002,LOT002-W03,18,8,copper,M4,1.7273,True,37.44,402.32,2024-03-01T20:08:30
1578,LOT002,LOT002-W03,18,9,copper,M4,1.5261,True,37.44,402.32,2024-03-01T20:09:00
1579,LOT002,LOT002-W03,18,10,copper,M3,1.3676,True,37.44,402.32,2024-03-01T20:09:30
1580,LOT002,LOT002-W03,19,1,copper,M2,1.0908,True,37.44,402.32,2024-03-01T20:10:00
1581,LOT002,LOT002-W03,19,2,tungsten,M2,1.428,True,37.44,402.32,2024-03-01T20:10:30
1582,LOT002,LOT002-W03,19,3,tungsten,M4,2.3905,True,37.44,402.32,2024-03-01T20:11:00
1583,LOT002,LOT002-W03,19,4,tungsten,M3,1.8333,True,37.44,402.32,2024-03-01T20:11:30
1584,LOT002,LOT002-W03,19,5,tungsten,M3,1.6762,True,37.44,402.32,2024-03-01T20:12:00
1585,LOT002,LOT002-W03,19,6,copper,M2,1.1549,True,37.44,402.32,2024-03-01T20:12:30
1586,LOT002,LOT002-W03,19,7,tungsten,M2,1.4262,True,37.44,402.32,2024-03-01T20:13:00
1587,LOT002,LOT002-W03,19,8,copper,M4,1.7691,True,37.44,402.32,2024-03-01T20:13:30
1588,LOT002,LOT002-W03,19,9,copper,M4,1.6901,True,37.44,402.32,2024-03-01T20:14:00
1589,LOT002,LOT002-W03,19,10,tungsten,M2,1.4053,True,37.44,402.32,2024-03-01T20:14:30
1590,LOT002,LOT002-W03,20,1,tungsten,M3,1.7262,False,37.44,402.32,2024-03-01T20:15:00
1591,LOT002,LOT002-W03,20,2,tungsten,M1,1.0921,True,37.44,402.32,2024-03-01T20:15:30
1592,LOT002,LOT002-W03,20,3,copper,M4,1.762,True,37.44,402.32,2024-03-01T20:16:00
1593,LOT002,LOT002-W03,20,4,tungsten,M3,1.7528,True,37.44,402.32,2024-03-01T20:16:30
1594,LOT002,LOT002-W03,20,5,copper,M1,0.8023,True,37.44,402.32,2024-03-01T20:17:00
1595,LOT002,LOT002-W03,20,6,copper,M4,1.7355,True,37.44,402.32,2024-03-01T20:17:30
1596,LOT002,LOT002-W03,20,7,tungsten,M3,1.7629,True,37.44,402.32,2024-03-01T20:18:00
1597,LOT002,LOT002-W03,20,8,copper,M3,1.4759,True,37.44,402.32,2024-03-01T20:18:30
1598,LOT002,LOT002-W03,20,9,copper,M2,1.1207,True,37.44,402.32,2024-03-01T20:19:00
1599,LOT002,LOT002-W03,20,10,copper,M4,1.7323,True,37.44,402.32,2024-03-01T20:19:30
1600,LOT002,LOT002-W04,1,1,tungsten,M3,1.8522,True,37.62,408.29,2024-03-01T20:20:00
1601,LOT002,LOT002-W04,1,2,tungsten,M3,1.8088,True,37.62,408.29,2024-03-01T20:20:30
1602,LOT002,LOT002-W04,1,3,tungsten,M4,2.2562,True,37.62,408.29,2024-03-01T20:21:00
1603,LOT002,LOT002-W04,1,4,tungsten,M4,2.2385,True,37.62,408.29,2024-03-01T20:21:30
1604,LOT002,LOT002-W04,1,5,tungsten,M3,1.8296,True,37.62,408.29,2024-03-01T20:22:00
1605,LOT002,LOT002-W04,1,6,tungsten,M1,0.9629,True,37.62,408.29,2024-03-01T20:22:30
1606,LOT002,LOT002-W04,1,7,copper,M2,1.0886,True,37.62,408.29,2024-03-01T20:23:00
1607,LOT002,LOT002-W04,1,8,copper,M3,1.3545,True,37.62,408.29,2024-03-01T20:23:30
1608,LOT002,LOT002-W04,1,9,tungsten,M1,0.9775,True,37.62,408.29,2024-03-01T20:24:00
1609,LOT002,LOT002-W04,1,10,tungsten,M1,1.0638,True,37.62,408.29,2024-03-01T20:24:30
1610,LOT002,LOT002-W04,2,1,copper,M2,1.0351,True,37.62,408.29,2024-03-01T20:25:00
1611,LOT002,LOT002-W04,2,2,tungsten,M4,2.1198,False,37.62,408.29,2024-03-01T20:25:30
1612,LOT002,LOT002-W04,2,3,tungsten,M4,2.1797,True,37.62,408.29,2024-03-01T20:26:00
1613,LOT002,LOT002-W04,2,4,tungsten,M3,1.7112,True,37.62,408.29,2024-03-01T20:26:30
1614,LOT002,LOT002-W04,2,5,tungsten,M4,2.1214,True,37.62,408.29,2024-03-01T20:27:00
1615,LOT002,LOT002-W04,2,6,copper,M1,0.8003,True,37.62,408.29,2024-03-01T20:27:30
1616,LOT002,LOT002-W04,2,7,copper,M2,1.1241,True,37.62,408.29,2024-03-01T20:28:00
1617,LOT002,LOT002-W04,2,8,copper,M2,1.1436,True,37.62,408.29,2024-03-01T20:28:30
1618,LOT002,LOT002-W04,2,9,copper,M3,1.3445,True,37.62,408.29,2024-03-01T20:29:00
1619,LOT002,LOT002-W04,2,10,tungsten,M4,2.1783,True,37.62,408.29,2024-03-01T20:29:30
1620,LOT002,LOT002-W04,3,1,tungsten,M2,1.4726,True,37.62,408.29,2024-03-01T20:30:00
1621,LOT002,LOT002-W04,3,2,tungsten,M4,2.2045,True,37.62,408.29,2024-03-01T20:30:30
1622,LOT002,LOT002-W04,3,3,tungsten,M1,0.9363,True,37.62,408.29,2024-03-01T20:31:00
1623,LOT002,LOT002-W04,3,4,copper,M1,0.804,True,37.62,408.29,2024-03-01T20:31:30
1624,LOT002,LOT002-W04,3,5,tungsten,M4,2.0296,True,37.62,408.29,2024-03-01T20:32:00
1625,LOT002,LOT002-W04,3,6,tungsten,M3,1.7546,True,37.62,408.29,2024-03-01T20:32:30
1626,LOT002,LOT002-W04,3,7,copper,M3,1.4463,True,37.62,408.29,2024-03-01T20:33:00
1627,LOT002,LOT002-W04,3,8,tungsten,M2,1.5299,True,37.62,408.29,2024-03-01T20:33:30
1628,LOT002,LOT002-W04,3,9,copper,M4,1.709,True,37.62,408.29,2024-03-01T20:34:00
1629,LOT002,LOT002-W04,3,10,copper,M1,0.7827,True,37.62,408.29,2024-03-01T20:34:30
1630,LOT002,LOT002-W04,4,1,copper,M2,1.1045,True,37.62,408.29,2024-03-01T20:35:00
1631,LOT002,LOT002-W04,4,2,tungsten,M4,2.2305,True,37.62,408.29,2024-03-01T20:35:30
1632,LOT002,LOT002-W04,4,3,copper,M2,1.0835,True,37.62,408.29,2024-03-01T20:36:00
1633,LOT002,LOT002-W04,4,4,copper,M3,1.2693,True,37.62,408.29,2024-03-01T20:36:30
1634,LOT002,LOT002-W04,4,5,copper,M2,1.0207,True,37.62,408.29,2024-03-01T20:37:00
1635,LOT002,LOT002-W04,4,6,copper,M4,1.7716,True,37.62,408.29,2024-03-01T20:37:30
1636,LOT002,LOT002-W04,4,7,copper,M4,1.7608,True,37.62,408.29,2024-03-01T20:38:00
1637,LOT002,LOT002-W04,4,8,tungsten,M3,1.9742,True,37.62,408.29,2024-03-01T20:38:30
1638,LOT002,LOT002-W04,4,9,tungsten,M3,1.7052,True,37.62,408.29,2024-03-01T20:39:00
1639,LOT002,LOT002-W04,4,10,tungsten,M4,1.9724,True,37.62,408.29,2024-03-01T20:39:30
1640,LOT002,LOT002-W04,5,1,tungsten,M2,1.3128,True,37.62,408.29,2024-03-01T20:40:00
1641,LOT002,LOT002-W04,5,2,copper,M4,1.6467,True,37.62,408.29,2024-03-01T20:40:30
1642,LOT002,LOT002-W04,5,3,tungsten,M1,1.0021,True,37.62,408.29,2024-03-01T20:41:00
1643,LOT002,LOT002-W04,5,4,copper,M3,1.3949,True,37.62,408.29,2024-03-01T20:41:30
1644,LOT002,LOT002-W04,5,5,copper,M2,1.0432,True,37.62,408.29,2024-03-01T20:42:00
1645,LOT002,LOT002-W04,5,6,tungsten,M2,1.5446,True,37.62,408.29,2024-03-01T20:42:30
1646,LOT002,LOT002-W04,5,7,copper,M1,0.8039,True,37.62,408.29,2024-03-01T20:43:00
1647,LOT002,LOT002-W04,5,8,tungsten,M2,1.3784,True,37.62,408.29,2024-03-01T20:43:30
1648,LOT002,LOT002-W04,5,9,tungsten,M4,2.2901,True,37.62,408.29,2024-03-01T20:44:00
1649,LOT002,LOT002-W04,5,10,copper,M4,1.6783,True,37.62,408.29,2024-03-01T20:44:30
1650,LOT002,LOT002-W04,6,1,tungsten,M4,2.1049,True,37.62,408.29,2024-03-01T20:45:00
1651,LOT002,LOT002-W04,6,2,copper,M1,0.8375,True,37.62,408.29,2024-03-01T20:45:30
1652,LOT002,LOT002-W04,6,3,copper,M4,1.592,True,37.62,408.29,2024-03-01T20:46:00
1653,LOT002,LOT002-W04,6,4,copper,M1,0.7767,True,37.62,408.29,2024-03-01T20:46:30
1654,LOT002,LOT002-W04,6,5,tungsten,M3,1.9692,True,37.62,408.29,2024-03-01T20:47:00
1655,LOT002,LOT002-W04,6,6,tungsten,M1,1.0323,True,37.62,408.29,2024-03-01T20:47:30
1656,LOT002,LOT002-W04,6,7,copper,M1,0.7707,True,37.62,408.29,2024-03-01T20:48:00
1657,LOT002,LOT002-W04,6,8,tungsten,M2,1.3997,True,37.62,408.29,2024-03-01T20:48:30
1658,LOT002,LOT002-W04,6,9,tungsten,M3,1.7463,True,37.62,408.29,2024-03-01T20:49:00
1659,LOT002,LOT002-W04,6,10,copper,M1,0.8275,True,37.62,408.29,2024-03-01T20:49:30
1660,LOT002,LOT002-W04,7,1,copper,M1,0.7668,True,37.62,408.29,2024-03-01T20:50:00
1661,LOT002,LOT002-W04,7,2,tungsten,M3,1.767,True,37.62,408.29,2024-03-01T20:50:30
1662,LOT002,LOT002-W04,7,3,tungsten,M4,2.3442,True,37.62,408.29,2024-03-01T20:51:00
1663,LOT002,LOT002-W04,7,4,copper,M4,1.654,True,37.62,408.29,2024-03-01T20:51:30
1664,LOT002,LOT002-W04,7,5,copper,M4,1.5371,True,37.62,408.29,2024-03-01T20:52:00
1665,LOT002,LOT002-W04,7,6,tungsten,M2,1.3716,True,37.62,408.29,2024-03-01T20:52:30
1666,LOT002,LOT002-W04,7,7,copper,M1,0.8014,True,37.62,408.29,2024-03-01T20:53:00
1667,LOT002,LOT002-W04,7,8,copper,M4,1.6923,True,37.62,408.29,2024-03-01T20:53:30
1668,LOT002,LOT002-W04,7,9,tungsten,M4,2.0376,True,37.62,408.29,2024-03-01T20:54:00
1669,LOT002,LOT002-W04,7,10,tungsten,M1,0.9959,True,37.62,408.29,2024-03-01T20:54:30
1670,LOT002,LOT002-W04,8,1,copper,M4,1.7634,True,37.62,408.29,2024-03-01T20:55:00
1671,LOT002,LOT002-W04,8,2,tungsten,M1,1.0124,True,37.62,408.29,2024-03-01T20:55:30
1672,LOT002,LOT002-W04,8,3,tungsten,M2,1.4101,True,37.62,408.29,2024-03-01T20:56:00
1673,LOT002,LOT002-W04,8,4,tungsten,M3,1.8263,True,37.62,408.29,2024-03-01T20:56:30
1674,LOT002,LOT002-W04,8,5,tungsten,M2,1.4135,True,37.62,408.29,2024-03-01T20:57:00
1675,LOT002,LOT002-W04,8,6,copper,M3,1.4097,True,37.62,408.29,2024-03-01T20:57:30
1676,LOT002,LOT002-W04,8,7,copper,M2,1.1494,True,37.62,408.29,2024-03-01T20:58:00
1677,LOT002,LOT002-W04,8,8,copper,M3,1.3162,True,37.62,408.29,2024-03-01T20:58:30
1678,LOT002,LOT002-W04,8,9,copper,M1,0.8388,True,37.62,408.29,2024-03-01T20:59:00
1679,LOT002,LOT002-W04,8,10,copper,M1,0.7605,True,37.62,408.29,2024-03-01T20:59:30
1680,LOT002,LOT002-W04,9,1,copper,M3,1.3903,True,37.62,408.29,2024-03-01T21:00:00
1681,LOT002,LOT002-W04,9,2,tungsten,M3,1.7918,True,37.62,408.29,2024-03-01T21:00:30
1682,LOT002,LOT002-W04,9,3,copper,M1,0.7755,True,37.62,408.29,2024-03-01T21:01:00
1683,LOT002,LOT002-W04,9,4,tungsten,M3,1.6976,True,37.62,408.29,2024-03-01T21:01:30
1684,LOT002,LOT002-W04,9,5,tungsten,M2,1.4038,True,37.62,408.29,2024-03-01T21:02:00
1685,LOT002,LOT002-W04,9,6,copper,M3,1.2848,True,37.62,408.29,2024-03-01T21:02:30
1686,LOT002,LOT002-W04,9,7,copper,M2,1.0746,True,37.62,408.29,2024-03-01T21:03:00
1687,LOT002,LOT002-W04,9,8,tungsten,M4,2.2536,True,37.62,408.29,2024-03-01T21:03:30
1688,LOT002,LOT002-W04,9,9,tungsten,M3,1.7473,True,37.62,408.29,2024-03-01T21:04:00
1689,LOT002,LOT002-W04,9,10,tungsten,M1,0.9759,True,37.62,408.29,2024-03-01T21:04:30
1690,LOT002,LOT002-W04,10,1,tungsten,M2,1.4894,True,37.62,408.29,2024-03-01T21:05:00
1691,LOT002,LOT002-W04,10,2,tungsten,M2,1.4304,True,37.62,408.29,2024-03-01T21:05:30
1692,LOT002,LOT002-W04,10,3,copper,M2,1.0641,True,37.62,408.29,2024-03-01T21:06:00
1693,LOT002,LOT002-W04,10,4,copper,M4,1.7008,True,37.62,408.29,2024-03-01T21:06:30
1694,LOT002,LOT002-W04,10,5,copper,M1,0.8266,True,37.62,408.29,2024-03-01T21:07:00
1695,LOT002,LOT002-W04,10,6,tungsten,M1,0.9806,True,37.62,408.29,2024-03-01T21:07:30
1696,LOT002,LOT002-W04,10,7,copper,M2,1.1107,True,37.62,408.29,2024-03-01T21:08:00
1697,LOT002,LOT002-W04,10,8,tungsten,M1,1.0764,True,37.62,408.29,2024-03-01T21:08:30
1698,LOT002,LOT002-W04,10,9,tungsten,M1,0.9763,True,37.62,408.29,2024-03-01T21:09:00
1699,LOT002,LOT002-W04,10,10,copper,M3,1.494,True,37.62,408.29,2024-03-01T21:09:30
1700,LOT002,LOT002-W04,11,1,copper,M3,1.4877,True,37.62,408.29,2024-03-01T21:10:00
1701,LOT002,LOT002-W04,11,2,copper,M1,0.8337,True,37.62,408.29,2024-03-01T21:10:30
1702,LOT002,LOT002-W04,11,3,tungsten,M3,1.8626,True,37.62,408.29,2024-03-01T21:11:00
1703,LOT002,LOT002-W04,11,4,tungsten,M2,1.3924,True,37.62,408.29,2024-03-01T21:11:30
1704,LOT002,LOT002-W04,11,5,tungsten,M1,0.9318,True,37.62,408.29,2024-03-01T21:12:00
1705,LOT002,LOT002-W04,11,6,tungsten,M3,1.8717,True,37.62,408.29,2024-03-01T21:12:30
1706,LOT002,LOT002-W04,11,7,copper,M4,1.8234,True,37.62,408.29,2024-03-01T21:13:00
1707,LOT002,LOT002-W04,11,8,copper,M3,1.3224,True,37.62,408.29,2024-03-01T21:13:30
1708,LOT002,LOT002-W04,11,9,copper,M3,1.3484,True,37.62,408.29,2024-03-01T21:14:00
1709,LOT002,LOT002-W04,11,10,copper,M4,1.6234,True,37.62,408.29,2024-03-01T21:14:30
1710,LOT002,LOT002-W04,12,1,tungsten,M2,1.4006,True,37.62,408.29,2024-03-01T21:15:00
1711,LOT002,LOT002-W04,12,2,tungsten,M4,2.1127,True,37.62,408.29,2024-03-01T21:15:30
1712,LOT002,LOT002-W04,12,3,tungsten,M4,2.1411,True,37.62,408.29,2024-03-01T21:16:00
1713,LOT002,LOT002-W04,12,4,tungsten,M1,1.0303,True,37.62,408.29,2024-03-01T21:16:30
1714,LOT002,LOT002-W04,12,5,tungsten,M1,0.9854,False,37.62,408.29,2024-03-01T21:17:00
1715,LOT002,LOT002-W04,12,6,copper,M4,1.7392,True,37.62,408.29,2024-03-01T21:17:30
1716,LOT002,LOT002-W04,12,7,tungsten,M3,1.9816,True,37.62,408.29,2024-03-01T21:18:00
1717,LOT002,LOT002-W04,12,8,copper,M3,1.2923,True,37.62,408.29,2024-03-01T21:18:30
1718,LOT002,LOT002-W04,12,9,copper,M1,0.8016,True,37.62,408.29,2024-03-01T21:19:00
1719,LOT002,LOT002-W04,12,10,tungsten,M3,1.9036,True,37.62,408.29,2024-03-01T21:19:30
1720,LOT002,LOT002-W04,13,1,copper,M2,1.1597,True,37.62,408.29,2024-03-01T21:20:00
1721,LOT002,LOT002-W04,13,2,copper,M3,1.4051,True,37.62,408.29,2024-03-01T21:20:30
1722,LOT002,LOT002-W04,13,3,copper,M2,1.075,True,37.62,408.29,2024-03-01T21:21:00
1723,LOT002,LOT002-W04,13,4,tungsten,M2,1.3406,True,37.62,408.29,2024-03-01T21:21:30
1724,LOT002,LOT002-W04,13,5,tungsten,M2,1.4049,True,37.62,408.29,2024-03-01T21:22:00
1725,LOT002,LOT002-W04,13,6,copper,M4,1.7926,True,37.62,408.29,2024-03-01T21:22:30
1726,LOT002,LOT002-W04,13,7,tungsten,M3,1.8287,False,37.62,408.29,2024-03-01T21:23:00
1727,LOT002,LOT002-W04,13,8,copper,M1,0.7865,True,37.62,408.29,2024-03-01T21:23:30
1728,LOT002,LOT002-W04,13,9,copper,M3,1.3821,True,37.62,408.29,2024-03-01T21:24:00
1729,LOT002,LOT002-W04,13,10,tungsten,M2,1.2553,True,37.62,408.29,2024-03-01T21:24:30
1730,LOT002,LOT002-W04,14,1,tungsten,M1,1.0048,True,37.62,408.29,2024-03-01T21:25:00
1731,LOT002,LOT002-W04,14,2,tungsten,M4,2.0177,True,37.62,408.29,2024-03-01T21:25:30
1732,LOT002,LOT002-W04,14,3,copper,M3,1.337,True,37.62,408.29,2024-03-01T21:26:00
1733,LOT002,LOT002-W04,14,4,copper,M3,1.3884,True,37.62,408.29,2024-03-01T21:26:30
1734,LOT002,LOT002-W04,14,5,copper,M2,1.0849,True,37.62,408.29,2024-03-01T21:27:00
1735,LOT002,LOT002-W04,14,6,copper,M1,0.7612,True,37.62,408.29,2024-03-01T21:27:30
1736,LOT002,LOT002-W04,14,7,copper,M2,1.0688,True,37.62,408.29,2024-03-01T21:28:00
1737,LOT002,LOT002-W04,14,8,copper,M2,1.0037,True,37.62,408.29,2024-03-01T21:28:30
1738,LOT002,LOT002-W04,14,9,copper,M3,1.4138,True,37.62,408.29,2024-03-01T21:29:00
1739,LOT002,LOT002-W04,14,10,copper,M3,1.4367,True,37.62,408.29,2024-03-01T21:29:30
1740,LOT002,LOT002-W04,15,1,copper,M1,0.8025,True,37.62,408.29,2024-03-01T21:30:00
1741,LOT002,LOT002-W04,15,2,tungsten,M3,1.8002,True,37.62,408.29,2024-03-01T21:30:30
1742,LOT002,LOT002-W04,15,3,tungsten,M1,0.9592,True,37.62,408.29,2024-03-01T21:31:00
1743,LOT002,LOT002-W04,15,4,tungsten,M4,2.0801,True,37.62,408.29,2024-03-01T21:31:30
1744,LOT002,LOT002-W04,15,5,tungsten,M4,2.1171,True,37.62,408.29,2024-03-01T21:32:00
1745,LOT002,LOT002-W04,15,6,tungsten,M1,1.0078,True,37.62,408.29,2024-03-01T21:32:30
1746,LOT002,LOT002-W04,15,7,copper,M4,1.811,True,37.62,408.29,2024-03-01T21:33:00
1747,LOT002,LOT002-W04,15,8,tungsten,M3,1.8303,True,37.62,408.29,2024-03-01T21:33:30
1748,LOT002,LOT002-W04,15,9,tungsten,M1,1.001,True,37.62,408.29,2024-03-01T21:34:00
1749,LOT002,LOT002-W04,15,10,tungsten,M1,1.0168,True,37.62,408.29,2024-03-01T21:34:30
1750,LOT002,LOT002-W04,16,1,tungsten,M3,1.8051,True,37.62,408.29,2024-03-01T21:35:00
1751,LOT002,LOT002-W04,16,2,tungsten,M4,2.1791,True,37.62,408.29,2024-03-01T21:35:30
1752,LOT002,LOT002-W04,16,3,tungsten,M2,1.4643,True,37.62,408.29,2024-03-01T21:36:00
1753,LOT002,LOT002-W04,16,4,tungsten,M1,1.005,True,37.62,408.29,2024-03-01T21:36:30
1754,LOT002,LOT002-W04,16,5,copper,M1,0.8122,True,37.62,408.29,2024-03-01T21:37:00
1755,LOT002,LOT002-W04,16,6,copper,M1,0.7879,True,37.62,408.29,2024-03-01T21:37:30
1756,LOT002,LOT002-W04,16,7,copper,M3,1.4553,True,37.62,408.29,2024-03-01T21:38:00
1757,LOT002,LOT002-W04,16,8,tungsten,M3,1.8254,True,37.62,408.29,2024-03-01T21:38:30
1758,LOT002,LOT002-W04,16,9,tungsten,M1,0.9533,True,37.62,408.29,2024-03-01T21:39:00
1759,LOT002,LOT002-W04,16,10,tungsten,M2,1.4042,True,37.62,408.29,2024-03-01T21:39:30
1760,LOT002,LOT002-W04,17,1,copper,M3,1.4128,True,37.62,408.29,2024-03-01T21:40:00
1761,LOT002,LOT002-W04,17,2,tungsten,M2,1.4676,True,37.62,408.29,2024-03-01T21:40:30
1762,LOT002,LOT002-W04,17,3,tungsten,M1,1.0014,True,37.62,408.29,2024-03-01T21:41:00
1763,LOT002,LOT002-W04,17,4,copper,M4,1.4743,True,37.62,408.29,2024-03-01T21:41:30
1764,LOT002,LOT002-W04,17,5,copper,M1,0.8146,True,37.62,408.29,2024-03-01T21:42:00
1765,LOT002,LOT002-W04,17,6,tungsten,M4,1.9822,True,37.62,408.29,2024-03-01T21:42:30
1766,LOT002,LOT002-W04,17,7,copper,M2,1.1409,True,37.62,408.29,2024-03-01T21:43:00
1767,LOT002,LOT002-W04,17,8,tungsten,M3,1.8774,True,37.62,408.29,2024-03-01T21:43:30
1768,LOT002,LOT002-W04,17,9,tungsten,M2,1.4378,True,37.62,408.29,2024-03-01T21:44:00
1769,LOT002,LOT002-W04,17,10,tungsten,M3,1.8811,True,37.62,408.29,2024-03-01T21:44:30
1770,LOT002,LOT002-W04,18,1,tungsten,M3,1.8608,True,37.62,408.29,2024-03-01T21:45:00
1771,LOT002,LOT002-W04,18,2,tungsten,M2,1.3857,True,37.62,408.29,2024-03-01T21:45:30
1772,LOT002,LOT002-W04,18,3,tungsten,M2,1.418,True,37.62,408.29,2024-03-01T21:46:00
1773,LOT002,LOT002-W04,18,4,copper,M3,1.4222,True,37.62,408.29,2024-03-01T21:46:30
1774,LOT002,LOT002-W04,18,5,tungsten,M3,1.7949,True,37.62,408.29,2024-03-01T21:47:00
1775,LOT002,LOT002-W04,18,6,copper,M3,1.4693,True,37.62,408.29,2024-03-01T21:47:30
1776,LOT002,LOT002-W04,18,7,copper,M2,1.0298,True,37.62,408.29,2024-03-01T21:48:00
1777,LOT002,LOT002-W04,18,8,tungsten,M3,1.9481,True,37.62,408.29,2024-03-01T21:48:30
1778,LOT002,LOT002-W04,18,9,tungsten,M4,1.7877,True,37.62,408.29,2024-03-01T21:49:00
1779,LOT002,LOT002-W04,18,10,tungsten,M4,2.0809,True,37.62,408.29,2024-03-01T21:49:30
1780,LOT002,LOT002-W04,19,1,copper,M1,0.8221,True,37.62,408.29,2024-03-01T21:50:00
1781,LOT002,LOT002-W04,19,2,tungsten,M4,2.0941,True,37.62,408.29,2024-03-01T21:50:30
1782,LOT002,LOT002-W04,19,3,tungsten,M3,1.6609,True,37.62,408.29,2024-03-01T21:51:00
1783,LOT002,LOT002-W04,19,4,copper,M4,1.8822,True,37.62,408.29,2024-03-01T21:51:30
1784,LOT002,LOT002-W04,19,5,copper,M4,1.6505,True,37.62,408.29,2024-03-01T21:52:00
1785,LOT002,LOT002-W04,19,6,copper,M1,0.8911,True,37.62,408.29,2024-03-01T21:52:30
1786,LOT002,LOT002-W04,19,7,copper,M4,1.6242,True,37.62,408.29,2024-03-01T21:53:00
1787,LOT002,LOT002-W04,19,8,copper,M3,1.3539,True,37.62,408.29,2024-03-01T21:53:30
1788,LOT002,LOT002-W04,19,9,tungsten,M1,0.9767,False,37.62,408.29,2024-03-01T21:54:00
